,Season,RankingDayNum,SystemName,TeamID,OrdinalRank
1737147,2013,6,PIG,1328,77
1737148,2013,6,PIG,1329,48
1737149,2013,6,PIG,1330,118
1737150,2013,6,PIG,1331,116
1737151,2013,6,PIG,1332,97
1737152,2013,6,PIG,1333,109
1737153,2013,6,PIG,1334,200
1737154,2013,6,PIG,1335,216
1737155,2013,6,PIG,1336,110
1737156,2013,6,PIG,1337,294
1737157,2013,6,PIG,1338,34
1737158,2013,6,PIG,1339,218
1737159,2013,6,PIG,1340,286
1737160,2013,6,PIG,1341,307
1737161,2013,6,PIG,1342,291
1737162,2013,6,PIG,1343,75
1737163,2013,6,PIG,1344,142
1737164,2013,6,PIG,1345,69
1737165,2013,6,PIG,1346,165
1737166,2013,6,PIG,1347,314
1737167,2013,6,PIG,1348,248
1737168,2013,6,PIG,1349,229
1737169,2013,6,PIG,1350,83
1737170,2013,6,PIG,1351,299
1737171,2013,6,PIG,1352,90
1737172,2013,6,PIG,1353,52
1737173,2013,6,PIG,1354,340
1737174,2013,6,PIG,1355,39
1737175,2013,6,PIG,1356,210
1737176,2013,6,PIG,1357,207
1737177,2013,6,PIG,1358,230
1737178,2013,6,PIG,1359,292
1737179,2013,6,PIG,1360,138
1737180,2013,6,PIG,1361,25
1737181,2013,6,PIG,1362,275
1737182,2013,6,PIG,1363,239
1737183,2013,6,PIG,1364,213
1737184,2013,6,PIG,1365,152
1737185,2013,6,PIG,1366,186
1737186,2013,6,PIG,1367,107
1737187,2013,6,PIG,1368,252
1737188,2013,6,PIG,1369,235
1737189,2013,6,PIG,1370,201
1737190,2013,6,PIG,1371,81
1737191,2013,6,PIG,1372,134
1737192,2013,6,PIG,1373,193
1737193,2013,6,PIG,1374,185
1737194,2013,6,PIG,1375,157
1737195,2013,6,PIG,1376,124
1737196,2013,6,PIG,1377,295
1737197,2013,6,PIG,1378,55
1737198,2013,6,PIG,1379,127
1737199,2013,6,PIG,1380,311
1737200,2013,6,PIG,1381,273
1737201,2013,6,PIG,1382,85
1737202,2013,6,PIG,1383,174
1737203,2013,6,PIG,1384,331
1737204,2013,6,PIG,1385,103
1737205,2013,6,PIG,1386,40
1737206,2013,6,PIG,1387,27
1737207,2013,6,PIG,1388,45
1737208,2013,6,PIG,1389,321
1737209,2013,6,PIG,1390,33
1737210,2013,6,PIG,1391,197
1737211,2013,6,PIG,1392,175
1737212,2013,6,PIG,1393,8
1737213,2013,6,PIG,1394,310
1737214,2013,6,PIG,1395,187
1737215,2013,6,PIG,1396,37
1737216,2013,6,PIG,1397,28
1737217,2013,6,PIG,1398,129
1737218,2013,6,PIG,1399,223
1737219,2013,6,PIG,1400,26
1737220,2013,6,PIG,1401,95
1737221,2013,6,PIG,1402,231
1737222,2013,6,PIG,1403,161
1737223,2013,6,PIG,1404,297
1737224,2013,6,PIG,1405,180
1737225,2013,6,PIG,1406,315
1737226,2013,6,PIG,1407,270
1737227,2013,6,PIG,1408,146
1737228,2013,6,PIG,1409,224
1737229,2013,6,PIG,1410,322
1737230,2013,6,PIG,1411,259
1737231,2013,6,PIG,1412,162
1737232,2013,6,PIG,1413,280
1737233,2013,6,PIG,1414,188
1737234,2013,6,PIG,1415,304
1737235,2013,6,PIG,1416,87
1737236,2013,6,PIG,1417,15
1737237,2013,6,PIG,1418,227
1737238,2013,6,PIG,1419,303
1737239,2013,6,PIG,1420,317
1737240,2013,6,PIG,1421,171
1737241,2013,6,PIG,1422,204
1737242,2013,6,PIG,1423,238
1737243,2013,6,PIG,1424,20
1737244,2013,6,PIG,1425,64
1737245,2013,6,PIG,1426,141
1737246,2013,6,PIG,1427,202
1737247,2013,6,PIG,1428,242
1737248,2013,6,PIG,1429,60
1737249,2013,6,PIG,1430,308
1737250,2013,6,PIG,1431,111
1737251,2013,6,PIG,1433,31
1737252,2013,6,PIG,1434,112
1737253,2013,6,PIG,1435,113
1737254,2013,6,PIG,1436,101
1737255,2013,6,PIG,1437,71
1737256,2013,6,PIG,1438,76
1737257,2013,6,PIG,1439,104
1737258,2013,6,PIG,1440,243
1737259,2013,6,PIG,1441,253
1737260,2013,6,PIG,1442,168
1737261,2013,6,PIG,1443,149
1737262,2013,6,PIG,1444,219
1737263,2013,6,PIG,1447,135
1737264,2013,6,PIG,1448,205
1737265,2013,6,PIG,1449,56
1737266,2013,6,PIG,1450,121
1737267,2013,6,PIG,1451,147
1737268,2013,6,PIG,1452,57
1737269,2013,6,PIG,1453,125
1737270,2013,6,PIG,1454,170
1737271,2013,6,PIG,1455,78
1737272,2013,6,PIG,1456,276
1737273,2013,6,PIG,1457,298
1737274,2013,6,PIG,1458,23
1737275,2013,6,PIG,1459,254
1737276,2013,6,PIG,1460,226
1737277,2013,6,PIG,1461,96
1737278,2013,6,PIG,1462,82
1737279,2013,6,PIG,1463,255
1737280,2013,7,D1A,1104,45
1737281,2013,7,D1A,1112,12
1737282,2013,7,D1A,1124,17
1737283,2013,7,D1A,1139,36
1737284,2013,7,D1A,1153,24
1737285,2013,7,D1A,1161,48
1737286,2013,7,D1A,1163,23
1737287,2013,7,D1A,1166,14
1737288,2013,7,D1A,1172,46
1737289,2013,7,D1A,1181,9
1737290,2013,7,D1A,1196,10
1737291,2013,7,D1A,1199,39
1737292,2013,7,D1A,1211,19
1737293,2013,7,D1A,1231,1
1737294,2013,7,D1A,1235,50
1737295,2013,7,D1A,1242,7
1737296,2013,7,D1A,1243,33
1737297,2013,7,D1A,1246,3
1737298,2013,7,D1A,1257,2
1737299,2013,7,D1A,1266,34
1737300,2013,7,D1A,1268,49
1737301,2013,7,D1A,1272,16
1737302,2013,7,D1A,1274,40
1737303,2013,7,D1A,1276,5
1737304,2013,7,D1A,1277,22
1737305,2013,7,D1A,1278,29
1737306,2013,7,D1A,1281,15
1737307,2013,7,D1A,1293,27
1737308,2013,7,D1A,1301,6
1737309,2013,7,D1A,1307,38
1737310,2013,7,D1A,1314,11
1737311,2013,7,D1A,1320,47
1737312,2013,7,D1A,1323,21
1737313,2013,7,D1A,1325,44
1737314,2013,7,D1A,1326,4
1737315,2013,7,D1A,1338,30
1737316,2013,7,D1A,1361,25
1737317,2013,7,D1A,1365,43
1737318,2013,7,D1A,1386,32
1737319,2013,7,D1A,1387,31
1737320,2013,7,D1A,1388,37
1737321,2013,7,D1A,1390,42
1737322,2013,7,D1A,1393,8
1737323,2013,7,D1A,1397,35
1737324,2013,7,D1A,1400,28
1737325,2013,7,D1A,1417,13
1737326,2013,7,D1A,1424,18
1737327,2013,7,D1A,1433,26
1737328,2013,7,D1A,1452,41
1737329,2013,7,D1A,1458,20
1737330,2013,7,MAS,1102,146
1737331,2013,7,MAS,1103,115
1737332,2013,7,MAS,1104,31
1737333,2013,7,MAS,1105,344
1737334,2013,7,MAS,1106,331
1737335,2013,7,MAS,1107,163
1737336,2013,7,MAS,1108,328
1737337,2013,7,MAS,1110,209
1737338,2013,7,MAS,1111,269
1737339,2013,7,MAS,1112,34
1737340,2013,7,MAS,1113,168
1737341,2013,7,MAS,1114,175
1737342,2013,7,MAS,1115,343
1737343,2013,7,MAS,1116,126
1737344,2013,7,MAS,1117,190
1737345,2013,7,MAS,1119,282
1737346,2013,7,MAS,1120,131
1737347,2013,7,MAS,1122,197
1737348,2013,7,MAS,1123,219
1737349,2013,7,MAS,1124,11
1737350,2013,7,MAS,1125,40
1737351,2013,7,MAS,1126,258
1737352,2013,7,MAS,1127,346
1737353,2013,7,MAS,1129,141
1737354,2013,7,MAS,1130,160
1737355,2013,7,MAS,1131,202
1737356,2013,7,MAS,1132,171
1737357,2013,7,MAS,1133,220
1737358,2013,7,MAS,1135,263
1737359,2013,7,MAS,1136,324
1737360,2013,7,MAS,1137,43
1737361,2013,7,MAS,1138,137
1737362,2013,7,MAS,1139,81
1737363,2013,7,MAS,1140,45
1737364,2013,7,MAS,1141,256
1737365,2013,7,MAS,1142,227
1737366,2013,7,MAS,1143,37
1737367,2013,7,MAS,1144,262
1737368,2013,7,MAS,1145,311
1737369,2013,7,MAS,1146,336
1737370,2013,7,MAS,1148,205
1737371,2013,7,MAS,1149,235
1737372,2013,7,MAS,1150,130
1737373,2013,7,MAS,1151,295
1737374,2013,7,MAS,1152,325
1737375,2013,7,MAS,1153,21
1737376,2013,7,MAS,1154,318
1737377,2013,7,MAS,1155,75
1737378,2013,7,MAS,1156,89
1737379,2013,7,MAS,1157,189
1737380,2013,7,MAS,1158,183
1737381,2013,7,MAS,1159,317
1737382,2013,7,MAS,1160,49
1737383,2013,7,MAS,1161,78
1737384,2013,7,MAS,1162,132
1737385,2013,7,MAS,1163,10
1737386,2013,7,MAS,1164,302
1737387,2013,7,MAS,1165,147
1737388,2013,7,MAS,1166,35
1737389,2013,7,MAS,1167,266
1737390,2013,7,MAS,1168,204
1737391,2013,7,MAS,1169,268
1737392,2013,7,MAS,1170,304
1737393,2013,7,MAS,1171,239
1737394,2013,7,MAS,1172,100
1737395,2013,7,MAS,1173,69
1737396,2013,7,MAS,1174,199
1737397,2013,7,MAS,1175,264
1737398,2013,7,MAS,1176,107
1737399,2013,7,MAS,1177,117
1737400,2013,7,MAS,1178,93
1737401,2013,7,MAS,1179,129
1737402,2013,7,MAS,1180,91
1737403,2013,7,MAS,1181,13
1737404,2013,7,MAS,1182,120
1737405,2013,7,MAS,1183,315
1737406,2013,7,MAS,1184,272
1737407,2013,7,MAS,1185,276
1737408,2013,7,MAS,1186,245
1737409,2013,7,MAS,1187,145
1737410,2013,7,MAS,1188,309
1737411,2013,7,MAS,1189,277
1737412,2013,7,MAS,1190,172
1737413,2013,7,MAS,1191,121
1737414,2013,7,MAS,1192,327
1737415,2013,7,MAS,1193,98
1737416,2013,7,MAS,1194,214
1737417,2013,7,MAS,1195,196
1737418,2013,7,MAS,1196,8
1737419,2013,7,MAS,1197,319
1737420,2013,7,MAS,1198,259
1737421,2013,7,MAS,1199,63
1737422,2013,7,MAS,1200,265
1737423,2013,7,MAS,1201,180
1737424,2013,7,MAS,1202,283
1737425,2013,7,MAS,1203,215
1737426,2013,7,MAS,1204,285
1737427,2013,7,MAS,1205,286
1737428,2013,7,MAS,1206,85
1737429,2013,7,MAS,1207,16
1737430,2013,7,MAS,1208,86
1737431,2013,7,MAS,1209,127
1737432,2013,7,MAS,1210,118
1737433,2013,7,MAS,1211,18
1737434,2013,7,MAS,1212,347
1737435,2013,7,MAS,1214,299
1737436,2013,7,MAS,1216,290
1737437,2013,7,MAS,1217,55
1737438,2013,7,MAS,1218,208
1737439,2013,7,MAS,1219,260
1737440,2013,7,MAS,1220,271
1737441,2013,7,MAS,1221,185
1737442,2013,7,MAS,1222,212
1737443,2013,7,MAS,1223,296
1737444,2013,7,MAS,1224,341
1737445,2013,7,MAS,1225,226
1737446,2013,7,MAS,1226,303
1737447,2013,7,MAS,1227,238
1737448,2013,7,MAS,1228,62
1737449,2013,7,MAS,1229,92
1737450,2013,7,MAS,1231,17
1737451,2013,7,MAS,1232,151
1737452,2013,7,MAS,1233,60
1737453,2013,7,MAS,1234,74
1737454,2013,7,MAS,1235,36
1737455,2013,7,MAS,1236,280
1737456,2013,7,MAS,1237,187
1737457,2013,7,MAS,1238,338
1737458,2013,7,MAS,1239,229
1737459,2013,7,MAS,1240,222
1737460,2013,7,MAS,1241,244
1737461,2013,7,MAS,1242,4
1737462,2013,7,MAS,1243,26
1737463,2013,7,MAS,1244,307
1737464,2013,7,MAS,1245,104
1737465,2013,7,MAS,1246,1
1737466,2013,7,MAS,1247,80
1737467,2013,7,MAS,1248,253
1737468,2013,7,MAS,1249,139
1737469,2013,7,MAS,1250,102
1737470,2013,7,MAS,1251,308
1737471,2013,7,MAS,1252,221
1737472,2013,7,MAS,1253,67
1737473,2013,7,MAS,1254,176
1737474,2013,7,MAS,1255,334
1737475,2013,7,MAS,1256,224
1737476,2013,7,MAS,1257,6
1737477,2013,7,MAS,1258,192
1737478,2013,7,MAS,1259,125
1737479,2013,7,MAS,1260,207
1737480,2013,7,MAS,1261,83
1737481,2013,7,MAS,1263,297
1737482,2013,7,MAS,1264,152
1737483,2013,7,MAS,1265,254
1737484,2013,7,MAS,1266,14
1737485,2013,7,MAS,1267,97
1737486,2013,7,MAS,1268,82
1737487,2013,7,MAS,1269,70
1737488,2013,7,MAS,1270,231
1737489,2013,7,MAS,1271,345
1737490,2013,7,MAS,1272,19
1737491,2013,7,MAS,1273,111
1737492,2013,7,MAS,1274,52
1737493,2013,7,MAS,1275,223
1737494,2013,7,MAS,1276,23
1737495,2013,7,MAS,1277,9
1737496,2013,7,MAS,1278,29
1737497,2013,7,MAS,1279,73
1737498,2013,7,MAS,1280,150
1737499,2013,7,MAS,1281,15
1737500,2013,7,MAS,1282,291
1737501,2013,7,MAS,1283,103
1737502,2013,7,MAS,1284,217
1737503,2013,7,MAS,1285,148
1737504,2013,7,MAS,1286,316
1737505,2013,7,MAS,1287,133
1737506,2013,7,MAS,1288,242
1737507,2013,7,MAS,1290,279
1737508,2013,7,MAS,1291,275
1737509,2013,7,MAS,1292,66
1737510,2013,7,MAS,1293,61
1737511,2013,7,MAS,1294,274
1737512,2013,7,MAS,1295,181
1737513,2013,7,MAS,1296,337
1737514,2013,7,MAS,1297,167
1737515,2013,7,MAS,1298,323
1737516,2013,7,MAS,1299,310
1737517,2013,7,MAS,1300,243
1737518,2013,7,MAS,1301,28
1737519,2013,7,MAS,1303,342
1737520,2013,7,MAS,1304,116
1737521,2013,7,MAS,1305,158
1737522,2013,7,MAS,1306,288
1737523,2013,7,MAS,1307,20
1737524,2013,7,MAS,1308,101
1737525,2013,7,MAS,1309,339
1737526,2013,7,MAS,1310,233
1737527,2013,7,MAS,1311,305
1737528,2013,7,MAS,1312,292
1737529,2013,7,MAS,1313,155
1737530,2013,7,MAS,1314,5
1737531,2013,7,MAS,1315,270
1737532,2013,7,MAS,1316,201
1737533,2013,7,MAS,1317,173
1737534,2013,7,MAS,1318,179
1737535,2013,7,MAS,1319,321
1737536,2013,7,MAS,1320,87
1737537,2013,7,MAS,1321,58
1737538,2013,7,MAS,1322,250
1737539,2013,7,MAS,1323,30
1737540,2013,7,MAS,1324,188
1737541,2013,7,MAS,1325,72
1737542,2013,7,MAS,1326,2
1737543,2013,7,MAS,1328,99
1737544,2013,7,MAS,1329,94
1737545,2013,7,MAS,1330,195
1737546,2013,7,MAS,1331,162
1737547,2013,7,MAS,1332,51
1737548,2013,7,MAS,1333,57
1737549,2013,7,MAS,1334,251
1737550,2013,7,MAS,1335,135
1737551,2013,7,MAS,1336,106
1737552,2013,7,MAS,1337,289
1737553,2013,7,MAS,1338,33
1737554,2013,7,MAS,1339,257
1737555,2013,7,MAS,1340,237
1737556,2013,7,MAS,1341,335
1737557,2013,7,MAS,1342,273
1737558,2013,7,MAS,1343,64
1737559,2013,7,MAS,1344,123
1737560,2013,7,MAS,1345,46
1737561,2013,7,MAS,1346,144
1737562,2013,7,MAS,1347,329
1737563,2013,7,MAS,1348,234
1737564,2013,7,MAS,1349,232
1737565,2013,7,MAS,1350,96
1737566,2013,7,MAS,1351,128
1737567,2013,7,MAS,1352,153
1737568,2013,7,MAS,1353,164
1737569,2013,7,MAS,1354,340
1737570,2013,7,MAS,1355,90
1737571,2013,7,MAS,1356,228
1737572,2013,7,MAS,1357,186
1737573,2013,7,MAS,1358,267
1737574,2013,7,MAS,1359,306
1737575,2013,7,MAS,1360,200
1737576,2013,7,MAS,1361,76
1737577,2013,7,MAS,1362,149
1737578,2013,7,MAS,1363,300
1737579,2013,7,MAS,1364,154
1737580,2013,7,MAS,1365,247
1737581,2013,7,MAS,1366,225
1737582,2013,7,MAS,1367,182
1737583,2013,7,MAS,1368,294
1737584,2013,7,MAS,1369,248
1737585,2013,7,MAS,1370,216
1737586,2013,7,MAS,1371,54
1737587,2013,7,MAS,1372,203
1737588,2013,7,MAS,1373,206
1737589,2013,7,MAS,1374,159
1737590,2013,7,MAS,1375,109
1737591,2013,7,MAS,1376,119
1737592,2013,7,MAS,1377,284
1737593,2013,7,MAS,1378,77
1737594,2013,7,MAS,1379,84
1737595,2013,7,MAS,1380,333
1737596,2013,7,MAS,1381,252
1737597,2013,7,MAS,1382,65
1737598,2013,7,MAS,1383,157
1737599,2013,7,MAS,1384,287
1737600,2013,7,MAS,1385,108
1737601,2013,7,MAS,1386,79
1737602,2013,7,MAS,1387,25
1737603,2013,7,MAS,1388,42
1737604,2013,7,MAS,1389,211
1737605,2013,7,MAS,1390,27
1737606,2013,7,MAS,1391,241
1737607,2013,7,MAS,1392,142
1737608,2013,7,MAS,1393,3
1737609,2013,7,MAS,1394,314
1737610,2013,7,MAS,1395,143
1737611,2013,7,MAS,1396,56
1737612,2013,7,MAS,1397,71
1737613,2013,7,MAS,1398,177
1737614,2013,7,MAS,1399,218
1737615,2013,7,MAS,1400,41
1737616,2013,7,MAS,1401,88
1737617,2013,7,MAS,1402,249
1737618,2013,7,MAS,1403,210
1737619,2013,7,MAS,1404,332
1737620,2013,7,MAS,1405,261
1737621,2013,7,MAS,1406,330
1737622,2013,7,MAS,1407,170
1737623,2013,7,MAS,1408,240
1737624,2013,7,MAS,1409,95
1737625,2013,7,MAS,1410,322
1737626,2013,7,MAS,1411,298
1737627,2013,7,MAS,1412,110
1737628,2013,7,MAS,1413,312
1737629,2013,7,MAS,1414,193
1737630,2013,7,MAS,1415,301
1737631,2013,7,MAS,1416,47
1737632,2013,7,MAS,1417,32
1737633,2013,7,MAS,1418,161
1737634,2013,7,MAS,1419,313
1737635,2013,7,MAS,1420,326
1737636,2013,7,MAS,1421,166
1737637,2013,7,MAS,1422,293
1737638,2013,7,MAS,1423,194
1737639,2013,7,MAS,1424,50
1737640,2013,7,MAS,1425,140
1737641,2013,7,MAS,1426,138
1737642,2013,7,MAS,1427,174
1737643,2013,7,MAS,1428,236
1737644,2013,7,MAS,1429,136
1737645,2013,7,MAS,1430,278
1737646,2013,7,MAS,1431,105
1737647,2013,7,MAS,1433,39
1737648,2013,7,MAS,1434,114
1737649,2013,7,MAS,1435,12
1737650,2013,7,MAS,1436,113
1737651,2013,7,MAS,1437,48
1737652,2013,7,MAS,1438,68
1737653,2013,7,MAS,1439,59
1737654,2013,7,MAS,1440,320
1737655,2013,7,MAS,1441,246
1737656,2013,7,MAS,1442,198
1737657,2013,7,MAS,1443,165
1737658,2013,7,MAS,1444,213
1737659,2013,7,MAS,1447,112
1737660,2013,7,MAS,1448,184
1737661,2013,7,MAS,1449,24
1737662,2013,7,MAS,1450,53
1737663,2013,7,MAS,1451,169
1737664,2013,7,MAS,1452,38
1737665,2013,7,MAS,1453,178
1737666,2013,7,MAS,1454,156
1737667,2013,7,MAS,1455,22
1737668,2013,7,MAS,1456,255
1737669,2013,7,MAS,1457,281
1737670,2013,7,MAS,1458,7
1737671,2013,7,MAS,1459,230
1737672,2013,7,MAS,1460,134
1737673,2013,7,MAS,1461,124
1737674,2013,7,MAS,1462,44
1737675,2013,7,MAS,1463,191
1737676,2013,7,MAS,1464,122
1737677,2013,8,AP,1112,12
1737678,2013,8,AP,1124,16
1737679,2013,8,AP,1153,24
1737680,2013,8,AP,1163,23
1737681,2013,8,AP,1166,15
1737682,2013,8,AP,1181,9
1737683,2013,8,AP,1196,10
1737684,2013,8,AP,1211,19
1737685,2013,8,AP,1231,1
1737686,2013,8,AP,1242,7
1737687,2013,8,AP,1246,3
1737688,2013,8,AP,1257,2
1737689,2013,8,AP,1272,17
1737690,2013,8,AP,1276,5
1737691,2013,8,AP,1277,21
1737692,2013,8,AP,1281,14
1737693,2013,8,AP,1301,6
1737694,2013,8,AP,1314,11
1737695,2013,8,AP,1323,20
1737696,2013,8,AP,1326,4
1737697,2013,8,AP,1361,25
1737698,2013,8,AP,1393,8
1737699,2013,8,AP,1417,13
1737700,2013,8,AP,1424,18
1737701,2013,8,AP,1458,22
1737702,2013,8,CJB,1102,176
1737703,2013,8,CJB,1103,95
1737704,2013,8,CJB,1104,72
1737705,2013,8,CJB,1105,331
1737706,2013,8,CJB,1106,314
1737707,2013,8,CJB,1107,185
1737708,2013,8,CJB,1108,325
1737709,2013,8,CJB,1110,124
